,Prev_Team,Prev_Season,Prev_Round,Prev_Opposition,Prev_Margin,Prev_Venue,Prev_Score,Prev_Disposals,Prev_Kicks,Prev_Marks,Prev_Handballs,Prev_Goals,Prev_Hitouts,Prev_Tackles,Prev_Rebound50s,Prev_Inside50s,Prev_Clearances,Prev_Clangers,Prev_ContendedPossessions,Prev_UncontendedPossessions,Prev_ContestedMarks,Prev_MarksInside50,Prev_GoalAssists,Prev_OnePercenters,Prev_cusum_margin,Prev_cusum_Score,Prev_WinLoss,Curr_Round,Curr_Opposition,Curr_Venue,Curr_WinLoss
899,Geelong,2015,20,Hawthorn,-36,M.C.G.,85,17.40909091,9.090909091,4.636363636,8.318181818,0.545454545,1.136363636,2.818181818,1.5,1.954545455,1.409090909,1.772727273,5.863636364,11.68181818,0.727272727,0.590909091,0.227272727,1.545454545,29,1575,L,21,St Kilda,Docklands,L
900,Geelong,2015,21,St Kilda,0,Docklands,97,16.59090909,9.181818182,4.590909091,7.409090909,0.681818182,1.454545455,3.318181818,1.181818182,2.363636364,1.409090909,1.818181818,6.227272727,10.54545455,0.590909091,0.818181818,0.636363636,1.590909091,29,1672,D,22,Collingwood,M.C.G.,L
901,Geelong,2015,22,Collingwood,-48,M.C.G.,62,17.04545455,7.863636364,4.227272727,9.181818182,0.409090909,1.090909091,2.363636364,1.318181818,1.772727273,0.954545455,2.863636364,5.954545455,11.36363636,0.818181818,0.5,0.181818182,1.181818182,-19,1734,L,23,Adelaide,Kardinia Park,W
902,Geelong,2015,23,Adelaide,39,Kardinia Park,119,19.13636364,10.31818182,5.5,8.818181818,0.772727273,1.045454545,3.181818182,1.363636364,2.5,1.818181818,1.954545455,6.727272727,12.77272727,0.909090909,1.045454545,0.5,1.909090909,20,1853,W,1,Hawthorn,M.C.G.,W
903,Geelong,2016,1,Hawthorn,30,M.C.G.,116,15.86363636,8.909090909,3.227272727,6.954545455,0.818181818,2.545454545,3.681818182,1.363636364,2.772727273,2.318181818,2.909090909,7.272727273,8.909090909,0.5,0.727272727,0.545454545,2.318181818,30,116,W,2,Greater Western Sydney,Manuka Oval,L
904,Geelong,2016,2,Greater Western Sydney,-13,Manuka Oval,76,15.68181818,8.545454545,4,7.136363636,0.5,1.272727273,2.272727273,1.818181818,2.181818182,1.181818182,1.863636364,5.727272727,9.863636364,0.590909091,0.5,0.409090909,1.909090909,17,192,L,3,Brisbane Lions,Kardinia Park,W
905,Geelong,2016,3,Brisbane Lions,69,Kardinia Park,125,18,10.04545455,4.590909091,7.954545455,0.818181818,1.727272727,3.318181818,0.954545455,3.136363636,1.818181818,2.818181818,6.227272727,11.77272727,0.363636364,0.772727273,0.409090909,2.045454545,86,317,W,4,Essendon,M.C.G.,W
906,Geelong,2016,4,Essendon,30,M.C.G.,72,16.31818182,8.954545455,4.409090909,7.363636364,0.409090909,1.181818182,3.227272727,1.363636364,2.272727273,1.227272727,2.636363636,5.590909091,10.81818182,0.681818182,0.863636364,0.318181818,1.636363636,116,389,W,5,Port Adelaide,Adelaide Oval,W
907,Geelong,2016,5,Port Adelaide,48,Adelaide Oval,107,16.90909091,9.636363636,4.5,7.272727273,0.727272727,2.727272727,3.590909091,1.454545455,2.636363636,2.090909091,2.227272727,7.5,9.409090909,0.863636364,0.727272727,0.454545455,2.272727273,164,496,W,6,Gold Coast,Kardinia Park,W
908,Geelong,2016,6,Gold Coast,120,Kardinia Park,168,20.22727273,11.45454545,6.454545455,8.772727273,1.136363636,1.454545455,3.454545455,1.136363636,2.818181818,1.909090909,2.045454545,6.727272727,13.27272727,0.863636364,1.136363636,0.636363636,1.863636364,284,664,W,7,West Coast,Kardinia Park,W
909,Geelong,2016,7,West Coast,44,Kardinia Park,123,17.36363636,10,4.454545455,7.363636364,0.818181818,1.681818182,3.5,1.181818182,2.727272727,2,2.363636364,6.136363636,11.18181818,0.409090909,0.772727273,0.681818182,2,328,787,W,8,Adelaide,Adelaide Oval,W
910,Geelong,2016,8,Adelaide,26,Adelaide Oval,98,17.36363636,9.681818182,4.409090909,7.681818182,0.590909091,2.181818182,3.681818182,1.454545455,2.772727273,1.909090909,2.590909091,7.454545455,10.22727273,0.681818182,0.636363636,0.409090909,2.772727273,354,885,W,9,Collingwood,M.C.G.,L
911,Geelong,2016,9,Collingwood,-24,M.C.G.,80,15.5,8.727272727,4.363636364,6.772727273,0.5,1.727272727,3.863636364,1.090909091,2.454545455,1.454545455,2.636363636,6.272727273,9.318181818,0.681818182,0.772727273,0.318181818,2.363636364,330,965,L,10,Carlton,Docklands,L
912,Geelong,2016,10,Carlton,-19,Docklands,85,18.13636364,8.909090909,4,9.227272727,0.545454545,2.045454545,3.136363636,1.727272727,2.272727273,1.590909091,2.409090909,6.318181818,11.95454545,0.681818182,0.545454545,0.5,1.590909091,311,1050,L,11,Greater Western Sydney,Kardinia Park,W
913,Geelong,2016,11,Greater Western Sydney,10,Kardinia Park,98,17.59090909,10.09090909,2.772727273,7.5,0.636363636,2.045454545,2.772727273,1.363636364,3.363636364,2.227272727,2.363636364,7.909090909,9.227272727,0.318181818,0.409090909,0.5,2.818181818,321,1148,W,12,North Melbourne,Docklands,W
914,Geelong,2016,12,North Melbourne,31,Docklands,105,17.27272727,9.409090909,4.272727273,7.863636364,0.681818182,1.590909091,2.090909091,1.272727273,2.590909091,2.136363636,2.090909091,6.545454545,10.81818182,0.772727273,0.5,0.590909091,1.409090909,352,1253,W,13,Western Bulldogs,Docklands,W
